,SMILES,index_low_affinity,counts_low_affinity,RDkit_Objects,index_high_affinity,counts_high_affinity,index,counts,frequencies_low_affinity,frequencies_high_affinity,scoring
895,C[C@@H](N)CN(C)C,14228,51,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b5a5f0>,1718,4,15071,55,0.039140445126630855,0.04081632653061224,0.0016115537779553314
896,cOCC(N)=O,21786,25,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b3b120>,2617,2,23071,27,0.01918649270913277,0.02040816326530612,0.0011984544133245335
897,cc(c)c,26361,65,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e50270>,3099,5,27885,70,0.0498848810437452,0.05102040816326531,0.0010802711609367794
898,CN(C)CCn,9105,12,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31ef970>,1079,1,9643,13,0.00920951650038373,0.01020408163265306,0.0009854477162109978
899,CNC(=O)[C@H](C)O,10756,12,<rdkit.Chem.rdchem.Mol object at 0x7f2bd340fba0>,1291,1,11405,13,0.00920951650038373,0.01020408163265306,0.0009854477162109978
900,COCC(N)=O,12581,12,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3197040>,1510,1,13325,13,0.00920951650038373,0.01020408163265306,0.0009854477162109978
901,ccc(C)c(c)C,27944,52,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d83d60>,3274,4,29558,56,0.039907904834996163,0.04081632653061224,0.0008728823559878072
902,CN(C)C(=O)CN,8688,52,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c43040>,1032,4,9207,56,0.039907904834996163,0.04081632653061224,0.0008728823559878072
903,c[nH]c,22256,39,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35fbd60>,2654,3,23559,42,0.029930928626247123,0.030612244897959183,0.0006612260030280107
904,CNCc1ccccc1,11431,26,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35c1f90>,1386,2,12122,28,0.019953952417498082,0.02040816326530612,0.00044523737205557013
905,C[C@@H]1CN(C)C[C@H](C)O1,14721,13,<rdkit.Chem.rdchem.Mol object at 0x7f2bd345f9e0>,1786,1,15598,14,0.009976976208749041,0.01020408163265306,0.00022485086403946944
906,CN(C)c1ccccc1F,9388,13,<rdkit.Chem.rdchem.Mol object at 0x7f2bd2fd1200>,1112,1,9937,14,0.009976976208749041,0.01020408163265306,0.00022485086403946944
907,Cc1ccccc1C,16941,27,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ce83c0>,2027,2,17929,29,0.02072141212586339,0.02040816326530612,-0.0003068246906203342
908,cNC(=O)C(N)=O,21487,27,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d3ca50>,2579,2,22747,29,0.02072141212586339,0.02040816326530612,-0.0003068246906203342
909,CC(C)C(=O)N(C)C,1777,27,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3802b30>,222,2,1898,29,0.02072141212586339,0.02040816326530612,-0.0003068246906203342
910,C[C@@H](N)C(=O)N(C)C,14190,27,<rdkit.Chem.rdchem.Mol object at 0x7f2bd32e5740>,1711,2,15031,29,0.02072141212586339,0.02040816326530612,-0.0003068246906203342
911,C[C@@H](O)C(=O)N(C)C,14336,14,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31a8270>,1731,1,15184,15,0.010744435917114352,0.01020408163265306,-0.0005345795611060026
912,COC(c)=O,12530,14,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3392890>,1503,1,13272,15,0.010744435917114352,0.01020408163265306,-0.0005345795611060026
913,ccc(C)cc,27953,94,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cda190>,3276,7,29567,101,0.07214121258633922,0.07142857142857142,-0.00066304097858701
914,CC(N)=O,2532,853,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3f1b970>,331,64,2708,917,0.6546431312356101,0.6530612244897959,-0.0008220021974377043
915,ccc(CN)c(c)C,28159,41,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ce8510>,3305,3,29784,44,0.031465848042977744,0.030612244897959183,-0.0008271619766413551
916,cc(C)nn(c)C,22511,42,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c1f970>,2697,3,23826,45,0.03223330775134305,0.030612244897959183,-0.0015696437906800044
917,Cc1ccccc1CN,16961,29,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cd0740>,2032,2,17952,31,0.022256331542594012,0.02040816326530612,-0.001807489194108559
918,CN1CCOCC1,9885,69,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a19dd0>,1163,5,10461,74,0.052954719877206444,0.05102040816326531,-0.0018345456339830815
919,C[C@H](C)N,15008,56,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37ec510>,1809,4,15898,60,0.042977743668457406,0.04081632653061224,-0.0020704921760754925
920,cc(c)Cl,24336,176,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3da0430>,2913,13,25761,189,0.1350729086722947,0.1326530612244898,-0.0021141050767915035
921,CN(C)C,8570,897,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e9a200>,1020,67,9083,964,0.6884113584036838,0.6836734693877551,-0.002380190015195444
922,cc[nH],27677,30,<rdkit.Chem.rdchem.Mol object at 0x7f2bd336d0b0>,3244,2,29272,32,0.023023791250959325,0.02040816326530612,-0.0025560942884822395
923,ccc(NC)c(c)C,28578,30,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36b74a0>,3348,2,30223,32,0.023023791250959325,0.02040816326530612,-0.0025560942884822395
924,cCN1CCN(C)CC1,20586,30,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34a3660>,2485,2,21794,32,0.023023791250959325,0.02040816326530612,-0.0025560942884822395
925,C[C@H](C)O,15043,30,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e7da50>,1811,2,15934,32,0.023023791250959325,0.02040816326530612,-0.0025560942884822395
926,cC(=O)NC(C)C,19720,30,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3dea900>,2370,2,20866,32,0.023023791250959325,0.02040816326530612,-0.0025560942884822395
927,CCOC(C)C,6323,70,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3da13c0>,742,5,6692,75,0.05372217958557176,0.05102040816326531,-0.0025604562381311537
928,CNC(=O)C(N)=O,10170,57,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bae200>,1205,4,10771,61,0.043745203376822715,0.04081632653061224,-0.0028035145239698224
929,COC(C)=O,12519,44,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a91740>,1499,3,13261,47,0.03376822716807368,0.030612244897959183,-0.003051189632349139
930,CC(C)CC(N)=O,1885,44,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3347190>,244,3,2023,47,0.03376822716807368,0.030612244897959183,-0.003051189632349139
931,cCO,21001,44,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38459e0>,2530,3,22240,47,0.03376822716807368,0.030612244897959183,-0.003051189632349139
932,CCN1CCN(C)CC1,5599,31,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3556900>,644,2,5908,33,0.023791250959324637,0.02040816326530612,-0.0033035497113881912
933,ccc(CC)c(c)N,28027,31,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36a2820>,3283,2,29641,33,0.023791250959324637,0.02040816326530612,-0.0033035497113881912
934,CC(=O)N1CCCCC1,734,31,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3813510>,99,2,788,33,0.023791250959324637,0.02040816326530612,-0.0033035497113881912
935,Cc1cccc(Cl)c1,16790,31,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35342e0>,2015,2,17774,33,0.023791250959324637,0.02040816326530612,-0.0033035497113881912
936,cccc(c)F,32598,218,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39bff20>,3777,16,34476,234,0.16730621642363777,0.16326530612244897,-0.0034183698050539706
937,CN(C)CCO,9085,138,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d69040>,1076,10,9622,148,0.10590943975441289,0.10204081632653061,-0.00347985038699797
938,CC(C)NC(N)=O,2202,58,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3954dd0>,290,4,2361,62,0.044512663085188024,0.04081632653061224,-0.003535410954692305
939,ccc(c(c)C)N(C)C,28763,45,<rdkit.Chem.rdchem.Mol object at 0x7f2bd370f890>,3368,3,30414,48,0.03453568687643899,0.030612244897959183,-0.0037902562820246533
940,Cc1ccccc1N(C)C,16976,32,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36a2510>,2035,2,17967,34,0.024558710667689946,0.02040816326530612,-0.00404985678621652
941,Cc1cccc(F)c1,16796,59,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39c0f20>,2016,4,17780,63,0.04528012279355334,0.04081632653061224,-0.004266182764357224
942,CCN(C(C)=O)C(C)C,4223,59,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bb4c10>,501,4,4474,63,0.04528012279355334,0.04081632653061224,-0.004266182764357224
943,cC(C)N,19902,46,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31a6eb0>,2386,3,21056,49,0.035303146584804296,0.030612244897959183,-0.004528187163389098
944,C[C@H](N)CCN,15180,34,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b2a350>,1837,2,16083,36,0.026093630084420567,0.02040816326530612,-0.005539031178432627
945,ccc(OC)c(c)N,28624,35,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31a8cf0>,3355,2,30269,37,0.02686108979278588,0.02040816326530612,-0.006281901135836384
946,CO[C@H](C)CN,12999,22,<rdkit.Chem.rdchem.Mol object at 0x7f2bd33e8ba0>,1556,1,13767,23,0.01688411358403684,0.01020408163265306,-0.006568192346330151
947,CCCC(C)C,3534,49,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3813660>,448,3,3772,52,0.03760552570990023,0.030612244897959183,-0.006735178267646055
948,C[C@@H](O)CN(C)C,14372,49,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3428200>,1735,3,15221,52,0.03760552570990023,0.030612244897959183,-0.006735178267646055
949,COc1ccc(C)cc1OC,13437,23,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3aecc80>,1617,1,14237,24,0.017651573292402148,0.01020408163265306,-0.007317185155645824
950,CCNC(C)=O,6166,184,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3eb2510>,726,13,6527,197,0.14121258633921718,0.1326530612244898,-0.007432275907066203
951,CN1CCCCC1,9668,24,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35a35f0>,1147,1,10238,25,0.01841903300076746,0.01020408163265306,-0.00806502489673438
952,CC(C)CN(C)C,1901,65,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37f76d0>,247,4,2039,69,0.0498848810437452,0.04081632653061224,-0.008627268995619218
953,ccc(Cl)cc,28399,92,<rdkit.Chem.rdchem.Mol object at 0x7f2bd387ce40>,3321,6,30031,98,0.07060629316960859,0.061224489795918366,-0.008742233521620521
954,C[C@H](N)CN(C)C,15184,52,<rdkit.Chem.rdchem.Mol object at 0x7f2bd318ad60>,1838,3,16087,55,0.039907904834996163,0.030612244897959183,-0.008931994453082171
955,ncn,34079,40,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39d2ba0>,4000,2,36055,42,0.03069838833461243,0.02040816326530612,-0.009979131214678664
956,cc(c)NC(N)=O,25006,40,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3476660>,2991,2,26467,42,0.03069838833461243,0.02040816326530612,-0.009979131214678664
957,CCCNC,3784,54,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c6e4a0>,472,3,4026,57,0.04144282425172678,0.030612244897959183,-0.010390903195081479
958,Clc1ccccc1,17455,81,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38930b0>,2084,5,18471,86,0.06216423637759018,0.05102040816326531,-0.010472173378918622
959,CC(C)c,2410,41,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3651270>,321,2,2583,43,0.031465848042977744,0.02040816326530612,-0.01071516248639993
960,COc1cccc(C)c1,13715,55,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3289c80>,1649,3,14529,58,0.0422102839600921,0.030612244897959183,-0.011118670846594512
961,C[C@H](O)CN(C)C,15344,55,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b6a6d0>,1853,3,16254,58,0.0422102839600921,0.030612244897959183,-0.011118670846594512
962,CCN(Cc)CC,5362,43,<rdkit.Chem.rdchem.Mol object at 0x7f2bd32e59e0>,634,2,5665,45,0.03300076745970836,0.02040816326530612,-0.012183820773131623
963,CC(=O)O,1591,70,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a4f350>,196,4,1699,74,0.05372217958557176,0.04081632653061224,-0.012230817044754034
964,CCc1ccccc1C,8213,44,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d51f90>,964,2,8698,46,0.03376822716807368,0.02040816326530612,-0.012916450403939524
965,cC(N)=O,19935,261,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e40040>,2395,18,21095,279,0.2003069838833461,0.1836734693877551,-0.013614189870873395
966,ccccn,32618,45,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37d2740>,3787,2,34496,47,0.03453568687643899,0.02040816326530612,-0.01364794876800893
967,CCC(=O)N(C)C,2992,99,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c789e0>,379,6,3187,105,0.07597851112816577,0.061224489795918366,-0.013674559930358234
968,Cc(n)n,15882,99,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d1af90>,1913,6,16824,105,0.07597851112816577,0.061224489795918366,-0.013674559930358234
969,cccc(c)C,32596,914,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e86eb0>,3775,66,34474,980,0.7014581734458941,0.673469387755102,-0.013878567524419714
970,Cc1ccc(F)cc1,16500,59,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39afb30>,1987,3,17473,62,0.04528012279355334,0.030612244897959183,-0.014018526873054512
971,ccc(F)cc,28419,141,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a17ba0>,3326,9,30051,150,0.10821181887950883,0.09183673469387756,-0.014695614320636045
972,COc1ccccc1,13825,101,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39e2c10>,1659,6,14641,107,0.07751343054489639,0.061224489795918366,-0.015074023514190751
973,Fc1ccccc1,17670,115,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39ca6d0>,2121,7,18700,122,0.08825786646201074,0.07142857142857142,-0.015407636349474221
974,CCC[C@H](C)N,3961,48,<rdkit.Chem.rdchem.Mol object at 0x7f2bd32442e0>,488,2,4208,50,0.03683806600153492,0.02040816326530612,-0.01583566929864255
975,cnc,33163,265,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ca79e0>,3876,18,35067,283,0.20337682271680738,0.1836734693877551,-0.01607735914987369
976,ccc(CC)c(c)C,28024,63,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d480b0>,3281,3,29638,66,0.04834996162701458,0.030612244897959183,-0.016900501558000495
977,cc(C)o,22514,50,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3db3970>,2699,2,23830,52,0.03837298541826554,0.02040816326530612,-0.017288517199921374
978,CCCCN,3572,173,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3dfd970>,457,11,3811,184,0.13277052954719878,0.11224489795918367,-0.01797359788525867
979,cccc(c)Cl,32597,133,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3826190>,3776,8,34475,141,0.10207214121258634,0.08163265306122448,-0.01845613032601697
980,Cc1ccccc1,16937,393,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e09660>,2026,27,17925,420,0.3016116653875672,0.2755102040816326,-0.0193052993531933
981,coc,33787,53,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d7a660>,3954,2,35738,55,0.04067536454336147,0.02040816326530612,-0.019459366344189183
982,CCN(CC)CC,4845,108,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3526e40>,569,6,5120,114,0.08288564850345356,0.061224489795918366,-0.019938152093774197
983,CCOCC,6336,149,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d52820>,753,9,6711,158,0.11435149654643131,0.09183673469387756,-0.020081915423117987
984,c1ccccc1,19500,219,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ead120>,2341,14,20634,233,0.16807367613200308,0.14285714285714285,-0.021315322612980827
985,CN(C)C(=O)C(N)=O,8648,83,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d51040>,1025,4,9164,87,0.0636991557943208,0.04081632653061224,-0.02147066660687954
986,cc(c)S,25263,74,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3689eb0>,3024,3,26741,77,0.056792018419033,0.030612244897959183,-0.024734402570593225
987,cccc(c)S,32601,61,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3640c10>,3780,2,34479,63,0.04681504221028396,0.02040816326530612,-0.0251991307556284
988,cc(c)CCC,23426,61,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb9660>,2808,2,24786,63,0.04681504221028396,0.02040816326530612,-0.0251991307556284
989,cccnc,32624,62,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c435f0>,3790,2,34502,64,0.047582501918649274,0.02040816326530612,-0.025911596095700696
990,CCc1ccccc1,8212,79,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39ae040>,963,3,8697,82,0.060629316960859554,0.030612244897959183,-0.028251229297640172
991,Cc1cccc(O)c1,16861,80,<rdkit.Chem.rdchem.Mol object at 0x7f2bd33cf7b0>,2024,3,17848,83,0.06139677666922486,0.030612244897959183,-0.028951313431087762
992,CCCCC,3551,96,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c8b430>,454,4,3790,100,0.07367613200306984,0.04081632653061224,-0.03052585595446193
993,ccc(cc)CC,29413,111,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39af6d0>,3447,5,31103,116,0.0851880276285495,0.05102040816326531,-0.03137747782017295
994,CCO,6233,515,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e40890>,734,34,6598,549,0.3952417498081351,0.3469387755102041,-0.03253288385170219
995,CCN(CC)C(C)=O,4833,225,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e36660>,564,13,5108,238,0.17267843438219493,0.1326530612244898,-0.033677674752402055
996,ccccc,32617,757,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e40820>,3786,51,34495,808,0.5809669992325402,0.5204081632653061,-0.03387402134382052
997,csc,33830,76,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34f49e0>,3958,2,35781,78,0.05832693783576362,0.02040816326530612,-0.03577035303654843
998,CCCOC,3869,141,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d7b3c0>,478,4,4114,145,0.10821181887950883,0.04081632653061224,-0.060483240958103215
999,CN(C)CCN,9067,236,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b23eb0>,1075,10,9604,246,0.18112049117421336,0.10204081632653061,-0.06597892648978215
